id,user_id,company_id,branch_id,booking_number,booking_status,booking_source,subtotal,discount_amount,tax_amount,fee_amount,total_amount,currency,payment_status,notes,cancelled_at,cancelled_by,cancellation_reason,created_at,updated_at,created_by,updated_by,deleted_at
4f4e21ea-11be-47e2-87d7-27ad357944f3,b20dc445-8a42-4694-a7e0-c7df549138cc,38838bd5-9249-449c-8118-473dec2d5057,86cbbf39-d3e3-4bee-ada9-0fa567bf5987,BK386842080186,completed,customer_web,45.00,0.00,3.60,0.00,48.60,USD,pending,,,,,2025-12-28 11:00:00,2026-01-04 14:58:04,b20dc445-8a42-4694-a7e0-c7df549138cc,,
50fa0626-f6c1-45ab-be43-24ee2e66266f,98e36069-876d-46e3-8430-63300e5e3fd8,9cbcfedf-4455-4cfb-b412-d19cefd851ca,807b3d73-be68-42e0-9062-4d4cc0d226f4,BK386842080187,confirmed,customer_web,70.00,0.00,5.60,0.00,75.60,USD,failed,,,,,2026-02-23 09:00:00,2026-01-04 14:58:04,98e36069-876d-46e3-8430-63300e5e3fd8,,
647e5265-7578-464f-8f8c-0fec4c3e38e9,6ef9785c-5af9-478a-98ec-a58ef9b6125c,8463e550-2cb3-41a1-86f4-17ae589e073a,9482d0c5-1d4c-4189-8c98-45deba4320da,BK386842080188,cancelled,customer_app,70.00,0.00,5.60,0.00,75.60,USD,refunded,Customer requested cancellation,2026-01-02 05:00:00,6ef9785c-5af9-478a-98ec-a58ef9b6125c,Customer request,2026-01-01 05:00:00,2026-01-04 14:58:04,6ef9785c-5af9-478a-98ec-a58ef9b6125c,,
b946ad72-eafa-4966-8b25-16b6477f8334,4f8c0906-f410-4b29-9485-a5a2d0c48fcc,8463e550-2cb3-41a1-86f4-17ae589e073a,b7871655-3ad6-4a91-9122-c40bf86ce57a,BK386842080189,confirmed,customer_web,70.00,7.00,5.60,0.00,68.60,USD,pending,,,,,2026-01-07 05:00:00,2026-01-04 14:58:04,4f8c0906-f410-4b29-9485-a5a2d0c48fcc,,
94e01b0c-7e25-40d7-9af0-15958111bd2f,7d574358-e456-4bc0-bd6e-737a4e660a59,b411647a-a044-4395-b9ce-21ba61d2dc49,0c0c761a-4d95-4133-937b-ebc79f524919,BK386842080190,confirmed,customer_web,70.00,0.00,5.60,0.00,75.60,USD,failed,,,,,2026-02-10 01:00:00,2026-01-04 14:58:04,7d574358-e456-4bc0-bd6e-737a4e660a59,,
3e1134c9-0c2e-44fb-8944-12e918753b79,235316ca-fcdd-4bd5-950f-d33a1f6c303c,33869224-fd18-42b2-b27c-ba6f984995b8,339f4ea2-2c5d-4bc4-a1aa-c3783ffe7fea,BK386842080191,cancelled,customer_app,70.00,7.00,5.60,0.00,68.60,USD,refunded,Customer requested cancellation,2025-12-12 03:00:00,235316ca-fcdd-4bd5-950f-d33a1f6c303c,Customer request,2025-12-11 03:00:00,2026-01-04 14:58:04,235316ca-fcdd-4bd5-950f-d33a1f6c303c,,
d84e2252-3977-45de-9d1c-5256839ca767,551b8471-c83b-43bc-a31e-1138813257e1,38838bd5-9249-449c-8118-473dec2d5057,86cbbf39-d3e3-4bee-ada9-0fa567bf5987,BK386842080192,completed,customer_web,30.00,3.00,2.40,0.00,29.40,USD,pending,,,,,2026-01-01 00:00:00,2026-01-04 14:58:04,551b8471-c83b-43bc-a31e-1138813257e1,,
77c34ac5-f55d-46d2-a31f-aece01118353,792b565d-4d59-4f6c-b8ec-061ac1ea0d5c,8463e550-2cb3-41a1-86f4-17ae589e073a,9482d0c5-1d4c-4189-8c98-45deba4320da,BK386842080193,confirmed,admin_manual,25.00,2.50,2.00,0.00,24.50,USD,pending,,,,,2026-03-01 10:00:00,2026-01-04 14:58:04,792b565d-4d59-4f6c-b8ec-061ac1ea0d5c,,
e1c06b76-b516-4446-b256-4aab39371426,85611826-d88a-4abf-8a9f-807d603e3342,b411647a-a044-4395-b9ce-21ba61d2dc49,99ab617a-c78e-49ed-9ed9-9395d5dba4b5,BK386842080194,cancelled,admin_manual,35.00,0.00,2.80,0.00,37.80,USD,refunded,Customer requested cancellation,2026-01-12 04:00:00,85611826-d88a-4abf-8a9f-807d603e3342,Customer request,2026-01-11 04:00:00,2026-01-04 14:58:04,85611826-d88a-4abf-8a9f-807d603e3342,,
e1a8f1ae-1bd8-45af-acaf-ba533c443b37,487d7d66-1fed-41f3-aba1-0d3f281c6fc5,38838bd5-9249-449c-8118-473dec2d5057,3b4fbdf4-13aa-4f83-8d90-3562412f43b1,BK386842080195,cancelled,customer_app,35.00,3.50,2.80,0.00,34.30,USD,refunded,Customer requested cancellation,2026-01-25 02:00:00,487d7d66-1fed-41f3-aba1-0d3f281c6fc5,Customer request,2026-01-24 02:00:00,2026-01-04 14:58:04,487d7d66-1fed-41f3-aba1-0d3f281c6fc5,,
48ebcf35-df16-497c-ae4c-06e11bf41043,c1c66332-ddd1-45a8-b977-3e5659f67301,8463e550-2cb3-41a1-86f4-17ae589e073a,eab23b60-2e47-4b22-a9ad-61036724db86,BK386842080196,completed,customer_web,50.00,0.00,4.00,0.00,54.00,USD,pending,,,,,2026-02-03 08:00:00,2026-01-04 14:58:04,c1c66332-ddd1-45a8-b977-3e5659f67301,,
053d7031-dcf6-4996-ae32-6b0273bcb3ad,8603fcc5-9585-4977-9eb7-11aefeddd7f8,33869224-fd18-42b2-b27c-ba6f984995b8,339f4ea2-2c5d-4bc4-a1aa-c3783ffe7fea,BK386842080197,pending,admin_manual,52.50,0.00,4.20,0.00,56.70,USD,succeeded,,,,,2026-01-24 07:00:00,2026-01-04 14:58:04,8603fcc5-9585-4977-9eb7-11aefeddd7f8,,
2b8cc7e7-7f85-4d63-999b-dac0cb26e42e,f81b5321-6858-4d52-a4ee-660efcf5ec36,b411647a-a044-4395-b9ce-21ba61d2dc49,b200245d-aec6-421e-83b7-9f2968e76d78,BK386842080198,pending,admin_manual,35.00,0.00,2.80,0.00,37.80,USD,pending,,,,,2026-02-16 01:00:00,2026-01-04 14:58:04,f81b5321-6858-4d52-a4ee-660efcf5ec36,,
b3b0cdd4-c543-4184-98c9-930ce28ba6a3,ebef547f-47ba-4714-9089-09d0de16512d,38838bd5-9249-449c-8118-473dec2d5057,25b3e878-5f5e-4b2e-a404-a7eb2507e407,BK386842080199,confirmed,admin_manual,30.00,0.00,2.40,0.00,32.40,USD,succeeded,,,,,2026-01-10 01:00:00,2026-01-04 14:58:04,ebef547f-47ba-4714-9089-09d0de16512d,,
