id,booking_id,company_id,branch_id,court_id,service_id,start_datetime,end_datetime,duration_minutes,unit_price,quantity,subtotal,discount_amount,total_amount,created_at,updated_at,created_by,updated_by,deleted_at
b4767a71-4f24-41f3-8953-396e4370f493,ed0aa107-220e-4e77-9845-bba831981a96,8463e550-2cb3-41a1-86f4-17ae589e073a,eab23b60-2e47-4b22-a9ad-61036724db86,0c626b38-116f-49b3-970c-96e5860a8f34,25404fe4-0c4d-433c-9946-04595ad991a2,2026-01-24 03:00:00,2026-01-24 04:00:00,60,35.00,1,35.00,3.50,34.30,2026-01-22 03:00:00,2026-01-04 14:58:04,,,
9dc8fd70-6050-4305-9b42-e8a028ec8f9d,0cbb63e9-1992-481b-aad6-b84fcef78618,38838bd5-9249-449c-8118-473dec2d5057,86cbbf39-d3e3-4bee-ada9-0fa567bf5987,1af2dd25-15d1-49fe-ad05-7bee7179fa7e,7a387614-4afe-4ca3-8b0c-996cd116a510,2025-12-11 05:00:00,2025-12-11 06:30:00,90,35.00,1,52.50,0.00,56.70,2025-12-09 05:00:00,2026-01-04 14:58:04,,,
83070d2f-723a-4233-92a7-d47b16272fc7,0eb7717f-fde1-4608-8f51-1d70c25cce08,b411647a-a044-4395-b9ce-21ba61d2dc49,99ab617a-c78e-49ed-9ed9-9395d5dba4b5,fed1a6ae-da9f-4c60-b443-c556d60bbbad,6449317a-b9fe-4e1c-a14b-2bf2e21cb72a,2026-02-11 07:00:00,2026-02-11 09:00:00,120,30.00,1,60.00,0.00,64.80,2026-02-09 07:00:00,2026-01-04 14:58:04,,,
4c9d040c-f394-429f-a662-fcb8c9002f9f,0e79aecb-e87f-40e4-b7b5-fc6b015f35fb,38838bd5-9249-449c-8118-473dec2d5057,3b4fbdf4-13aa-4f83-8d90-3562412f43b1,8e38d3b2-d9a4-458d-abc1-cb613bba3d28,7a387614-4afe-4ca3-8b0c-996cd116a510,2026-01-24 10:00:00,2026-01-24 12:00:00,120,30.00,1,60.00,6.00,58.80,2026-01-22 10:00:00,2026-01-04 14:58:04,,,
65700154-9fc4-4c0a-bb62-ffc7b013bab2,dfa340d8-c376-4d9f-8e38-1deda23def8b,b411647a-a044-4395-b9ce-21ba61d2dc49,99ab617a-c78e-49ed-9ed9-9395d5dba4b5,fed1a6ae-da9f-4c60-b443-c556d60bbbad,6449317a-b9fe-4e1c-a14b-2bf2e21cb72a,2026-01-07 04:00:00,2026-01-07 05:30:00,90,30.00,1,45.00,0.00,48.60,2026-01-05 04:00:00,2026-01-04 14:58:04,,,
77427381-5e71-48b8-80d6-3a0d1703f03f,79597918-511f-4cec-ba23-7e27a9b57e1a,b411647a-a044-4395-b9ce-21ba61d2dc49,32854e5d-bab8-41b7-9b33-13bcf30260cf,b2380f48-6b1f-41a3-a68d-bc5a53b35ba9,6449317a-b9fe-4e1c-a14b-2bf2e21cb72a,2026-02-26 04:00:00,2026-02-26 05:00:00,60,35.00,1,35.00,3.50,34.30,2026-02-24 04:00:00,2026-01-04 14:58:04,,,
503bfff9-fe2e-4c5f-a09a-1b4851ae141b,47f5915e-e311-46dd-a0a8-89158a9b67d5,33869224-fd18-42b2-b27c-ba6f984995b8,6f996f5c-9b87-401f-b8e3-3f3286a589f4,3d101d64-e4c8-494d-8226-bc95449a4bbf,595b4a67-966e-42b6-b52a-57d7819ecf35,2026-01-01 06:00:00,2026-01-01 08:00:00,120,30.00,1,60.00,0.00,64.80,2025-12-30 06:00:00,2026-01-04 14:58:04,,,
2250a0d9-8abe-4756-a448-c60c3bf0d359,ea183a7e-5d84-4159-a285-984d4a995e35,38838bd5-9249-449c-8118-473dec2d5057,3b4fbdf4-13aa-4f83-8d90-3562412f43b1,7c4e7bfe-7d63-4c25-baca-d25ea93fc190,7a387614-4afe-4ca3-8b0c-996cd116a510,2026-01-12 00:00:00,2026-01-12 01:00:00,60,30.00,1,30.00,3.00,29.40,2026-01-10 00:00:00,2026-01-04 14:58:04,,,
5f66c70a-a083-47aa-a9b7-7ed03bddff83,e066b29f-1818-4dc6-bd71-82a3779a9a4c,b411647a-a044-4395-b9ce-21ba61d2dc49,b200245d-aec6-421e-83b7-9f2968e76d78,02b29c48-07bd-40dc-babf-53e6b50ee22b,6449317a-b9fe-4e1c-a14b-2bf2e21cb72a,2025-12-10 06:00:00,2025-12-10 07:00:00,60,25.00,1,25.00,0.00,27.00,2025-12-08 06:00:00,2026-01-04 14:58:04,,,
7378eff2-4083-4ac0-9c47-e78292aff7dd,9330e130-ad88-40e2-93d1-99f4afe80a17,8463e550-2cb3-41a1-86f4-17ae589e073a,9482d0c5-1d4c-4189-8c98-45deba4320da,223950a5-963c-4ecd-ab02-f2cc0a0b9073,25404fe4-0c4d-433c-9946-04595ad991a2,2026-02-18 09:00:00,2026-02-18 10:00:00,60,30.00,1,30.00,0.00,32.40,2026-02-16 09:00:00,2026-01-04 14:58:04,,,
27c81d54-ef34-42c9-bc4c-36366a60df01,04308660-47c2-40a9-9c77-68b01d435332,9cbcfedf-4455-4cfb-b412-d19cefd851ca,77924470-8f96-4bbf-9117-47e749386a7c,9aa97207-acf6-4e04-9a06-21dd8b6b86fe,648bf2b5-5e36-4f47-9620-ca5c86e74730,2026-02-01 03:00:00,2026-02-01 05:00:00,120,35.00,1,70.00,0.00,75.60,2026-01-30 03:00:00,2026-01-04 14:58:04,,,
c0019d81-cc54-4137-8620-7e3c0bd64f6a,4f4e21ea-11be-47e2-87d7-27ad357944f3,38838bd5-9249-449c-8118-473dec2d5057,86cbbf39-d3e3-4bee-ada9-0fa567bf5987,59f54acf-beed-4590-8429-be387c93d1f6,7a387614-4afe-4ca3-8b0c-996cd116a510,2025-12-30 11:00:00,2025-12-30 12:30:00,90,30.00,1,45.00,0.00,48.60,2025-12-28 11:00:00,2026-01-04 14:58:04,,,
76e46ed6-3a29-426b-907b-dc4f00b21f08,50fa0626-f6c1-45ab-be43-24ee2e66266f,9cbcfedf-4455-4cfb-b412-d19cefd851ca,807b3d73-be68-42e0-9062-4d4cc0d226f4,8fded7e5-a62e-4368-837c-06d68e8aeb6d,648bf2b5-5e36-4f47-9620-ca5c86e74730,2026-02-25 09:00:00,2026-02-25 11:00:00,120,35.00,1,70.00,0.00,75.60,2026-02-23 09:00:00,2026-01-04 14:58:04,,,
97da7d9d-01ac-4cb1-a84b-8a37498b52db,647e5265-7578-464f-8f8c-0fec4c3e38e9,8463e550-2cb3-41a1-86f4-17ae589e073a,9482d0c5-1d4c-4189-8c98-45deba4320da,97b90c55-a229-47fe-a137-fe3485e5b935,25404fe4-0c4d-433c-9946-04595ad991a2,2026-01-03 05:00:00,2026-01-03 07:00:00,120,35.00,1,70.00,0.00,75.60,2026-01-01 05:00:00,2026-01-04 14:58:04,,,
68de7046-3c6c-4cc0-b41e-29f5d0115d51,b946ad72-eafa-4966-8b25-16b6477f8334,8463e550-2cb3-41a1-86f4-17ae589e073a,b7871655-3ad6-4a91-9122-c40bf86ce57a,bc308efe-e356-49c6-95af-44f775983f45,25404fe4-0c4d-433c-9946-04595ad991a2,2026-01-09 05:00:00,2026-01-09 07:00:00,120,35.00,1,70.00,7.00,68.60,2026-01-07 05:00:00,2026-01-04 14:58:04,,,
fac2b5ca-bb46-4dec-90c4-ee061b5964bf,94e01b0c-7e25-40d7-9af0-15958111bd2f,b411647a-a044-4395-b9ce-21ba61d2dc49,0c0c761a-4d95-4133-937b-ebc79f524919,538f6d0c-ccf3-4aef-a22e-238d634aed34,6449317a-b9fe-4e1c-a14b-2bf2e21cb72a,2026-02-12 01:00:00,2026-02-12 03:00:00,120,35.00,1,70.00,0.00,75.60,2026-02-10 01:00:00,2026-01-04 14:58:04,,,
66cc6306-8e47-46bc-b8c6-567262071686,3e1134c9-0c2e-44fb-8944-12e918753b79,33869224-fd18-42b2-b27c-ba6f984995b8,339f4ea2-2c5d-4bc4-a1aa-c3783ffe7fea,7616a9f7-999f-4516-9985-4eb0f27101c4,595b4a67-966e-42b6-b52a-57d7819ecf35,2025-12-13 03:00:00,2025-12-13 05:00:00,120,35.00,1,70.00,7.00,68.60,2025-12-11 03:00:00,2026-01-04 14:58:04,,,
82b9c8ec-0641-4006-9090-24d9dc11b0e1,d84e2252-3977-45de-9d1c-5256839ca767,38838bd5-9249-449c-8118-473dec2d5057,86cbbf39-d3e3-4bee-ada9-0fa567bf5987,2ad29ee5-e26d-4b01-b01f-b91322949030,7a387614-4afe-4ca3-8b0c-996cd116a510,2026-01-03 00:00:00,2026-01-03 01:00:00,60,30.00,1,30.00,3.00,29.40,2026-01-01 00:00:00,2026-01-04 14:58:04,,,
283840de-a1bf-4aef-8fce-eb7cec022b3f,77c34ac5-f55d-46d2-a31f-aece01118353,8463e550-2cb3-41a1-86f4-17ae589e073a,9482d0c5-1d4c-4189-8c98-45deba4320da,182a3533-f0dd-4e9e-8965-3f62cb6a1686,25404fe4-0c4d-433c-9946-04595ad991a2,2026-03-03 10:00:00,2026-03-03 11:00:00,60,25.00,1,25.00,2.50,24.50,2026-03-01 10:00:00,2026-01-04 14:58:04,,,
e43c8e15-b1f3-425a-badf-78fa9e0e97e8,e1c06b76-b516-4446-b256-4aab39371426,b411647a-a044-4395-b9ce-21ba61d2dc49,99ab617a-c78e-49ed-9ed9-9395d5dba4b5,df1a1006-90a6-491a-a26d-9b1aac9e9e8e,6449317a-b9fe-4e1c-a14b-2bf2e21cb72a,2026-01-13 04:00:00,2026-01-13 05:00:00,60,35.00,1,35.00,0.00,37.80,2026-01-11 04:00:00,2026-01-04 14:58:04,,,
ec71551d-aff2-44cd-a292-8976fadaa1f4,e1a8f1ae-1bd8-45af-acaf-ba533c443b37,38838bd5-9249-449c-8118-473dec2d5057,3b4fbdf4-13aa-4f83-8d90-3562412f43b1,84c99c95-ddbd-4095-b0dc-f33acb44f071,7a387614-4afe-4ca3-8b0c-996cd116a510,2026-01-26 02:00:00,2026-01-26 03:00:00,60,35.00,1,35.00,3.50,34.30,2026-01-24 02:00:00,2026-01-04 14:58:04,,,
7120fe80-56c5-42f1-b256-4f2014d9e273,48ebcf35-df16-497c-ae4c-06e11bf41043,8463e550-2cb3-41a1-86f4-17ae589e073a,eab23b60-2e47-4b22-a9ad-61036724db86,d1b5e151-ec32-4ebf-93b6-828d1700cc19,25404fe4-0c4d-433c-9946-04595ad991a2,2026-02-05 08:00:00,2026-02-05 10:00:00,120,25.00,1,50.00,0.00,54.00,2026-02-03 08:00:00,2026-01-04 14:58:04,,,
50ca87c3-f5d4-4ed5-91cd-f577320f7719,053d7031-dcf6-4996-ae32-6b0273bcb3ad,33869224-fd18-42b2-b27c-ba6f984995b8,339f4ea2-2c5d-4bc4-a1aa-c3783ffe7fea,7616a9f7-999f-4516-9985-4eb0f27101c4,595b4a67-966e-42b6-b52a-57d7819ecf35,2026-01-26 07:00:00,2026-01-26 08:30:00,90,35.00,1,52.50,0.00,56.70,2026-01-24 07:00:00,2026-01-04 14:58:04,,,
92889e41-953c-4f5a-b7bc-0d83871c6ef5,2b8cc7e7-7f85-4d63-999b-dac0cb26e42e,b411647a-a044-4395-b9ce-21ba61d2dc49,b200245d-aec6-421e-83b7-9f2968e76d78,161022db-d741-4e27-9be4-ebf2e0803ecc,6449317a-b9fe-4e1c-a14b-2bf2e21cb72a,2026-02-18 01:00:00,2026-02-18 02:00:00,60,35.00,1,35.00,0.00,37.80,2026-02-16 01:00:00,2026-01-04 14:58:04,,,
d66cc32c-d8c7-439e-851b-b97a2cc222ee,b3b0cdd4-c543-4184-98c9-930ce28ba6a3,38838bd5-9249-449c-8118-473dec2d5057,25b3e878-5f5e-4b2e-a404-a7eb2507e407,b9e139e1-7ec8-4ede-a438-26d7e9b0a7e2,7a387614-4afe-4ca3-8b0c-996cd116a510,2026-01-12 01:00:00,2026-01-12 02:00:00,60,30.00,1,30.00,0.00,32.40,2026-01-10 01:00:00,2026-01-04 14:58:04,,,
